zona_id,area_km2,n_pixels,centroid_lat,centroid_lon,bbox_minr,bbox_minc,bbox_maxr,bbox_maxc
1662,1.025112,1156.000000,-4.960379,-78.368186,18207,4082,18301,4185
4490,1.025112,1156.000000,-11.805207,-72.828035,43643,24638,43675,24773
1155,1.024225,1155.000000,-4.327604,-75.357560,15860,15290,15953,15338
2607,1.023338,1154.000000,-6.741539,-76.676498,24840,10397,24903,10447
589,1.023338,1154.000000,-3.691210,-73.248009,13503,23120,13585,23171
987,1.023338,1154.000000,-4.167132,-70.671670,15226,32662,15464,32719
4332,1.022451,1153.000000,-11.365605,-74.255778,41992,19378,42060,19432
1295,1.022451,1153.000000,-4.454137,-75.361485,16350,15271,16428,15339
3807,1.022451,1153.000000,-10.073028,-74.872099,37201,17082,37265,17153
2797,1.022451,1153.000000,-7.445563,-75.087385,27464,16294,27512,16368
3179,1.021565,1152.000000,-8.498613,-75.351281,31360,15285,31419,15396
3479,1.021565,1152.000000,-9.264004,-74.335793,34193,19069,34282,19142
5131,1.021565,1152.000000,-13.068948,-73.105507,48312,23620,48389,23718
431,1.021565,1152.000000,-3.381514,-76.543832,12369,10879,12451,10940
659,1.021565,1152.000000,-3.783492,-76.026034,13859,12811,13939,12867
4401,1.020678,1151.000000,-11.547186,-75.105794,42660,16213,42769,16287
4008,1.020678,1151.000000,-10.773201,-75.031908,39796,16492,39869,16559
4478,1.020678,1151.000000,-11.768140,-71.582165,43504,29227,43555,29382
249,1.019791,1150.000000,-2.608429,-73.418288,9500,22484,9574,22542
955,1.019791,1150.000000,-4.129680,-78.183477,15129,4758,15265,4881
1708,1.019791,1150.000000,-5.007356,-76.395404,18410,11433,18477,11528
1786,1.019791,1150.000000,-5.124140,-77.349539,18822,7884,18945,7964
2231,1.019791,1150.000000,-5.950753,-79.077872,21906,1478,21972,1555
3806,1.018904,1149.000000,-10.069911,-71.147717,37178,30893,37267,30969
688,1.018904,1149.000000,-3.819263,-71.685040,14008,28916,14058,28965
658,1.018904,1149.000000,-3.786144,-76.563784,13859,10808,13951,10878
2428,1.018904,1149.000000,-6.332364,-76.147019,23321,12357,23388,12424
1444,1.018904,1149.000000,-4.638066,-73.814453,17033,21005,17099,21085
5291,1.018018,1148.000000,-13.541085,-70.845080,50065,32024,50143,32088
676,1.018018,1148.000000,-3.806451,-74.056680,13962,20114,14003,20175
699,1.018018,1148.000000,-3.846300,-76.042578,14086,12745,14157,12815
2532,1.017131,1147.000000,-6.545843,-75.700314,24116,14012,24179,14076
2677,1.017131,1147.000000,-6.964235,-77.443848,25655,7533,25742,7604
3199,1.017131,1147.000000,-8.530245,-76.388894,31481,11463,31537,11521
2505,1.017131,1147.000000,-6.471307,-75.793453,23836,13658,23897,13727
2178,1.016244,1146.000000,-5.880824,-74.821472,21641,17234,21708,17357
2092,1.016244,1146.000000,-5.710896,-78.403878,21010,3981,21079,4036
2357,1.015357,1145.000000,-6.140802,-75.181474,22609,15940,22711,16022
1136,1.015357,1145.000000,-4.302836,-76.147984,15795,12341,15856,12427
28,1.015357,1145.000000,-0.841425,-74.349410,2954,19026,3008,19080
3793,1.015357,1145.000000,-10.026422,-75.514544,37035,14694,37087,14784
4040,1.014470,1144.000000,-10.814550,-75.432320,39965,14997,40007,15093
4767,1.014470,1144.000000,-12.511093,-69.243755,46258,37967,46314,38060
5186,1.014470,1144.000000,-13.194821,-68.864088,48755,39371,48900,39454
1346,1.014470,1144.000000,-4.509488,-75.491732,16551,14773,16645,14851
2491,1.013584,1143.000000,-6.445789,-77.312270,23748,8038,23815,8087
1212,1.013584,1143.000000,-4.390388,-76.687365,16078,10341,16229,10433
635,1.013584,1143.000000,-3.756027,-74.256654,13770,19379,13830,19426
2228,1.013584,1143.000000,-5.947429,-77.025037,21897,9092,21962,9174
4547,1.013584,1143.000000,-11.979863,-70.812544,44283,32143,44334,32234
4700,1.012697,1142.000000,-12.335254,-73.447346,45606,22365,45648,22449
781,1.012697,1142.000000,-3.921961,-73.664974,14377,21566,14441,21638
4929,1.012697,1142.000000,-12.772819,-73.722938,47221,21356,47289,21411
928,1.012697,1142.000000,-4.081933,-76.003948,14983,12887,15025,12949
3870,1.012697,1142.000000,-10.300082,-75.723188,38049,13928,38107,13993
5238,1.011810,1141.000000,-13.329359,-73.378937,49284,22626,49343,22686
3804,1.011810,1141.000000,-10.066190,-75.582215,37161,14442,37239,14525
1935,1.011810,1141.000000,-5.374052,-75.261011,19769,15631,19835,15705
2805,1.011810,1141.000000,-7.478674,-76.718180,27569,10228,27644,10308
1007,1.011810,1141.000000,-4.175965,-75.141555,15327,16084,15376,16142
2306,1.011810,1141.000000,-6.051170,-77.488600,22270,7366,22349,7443
1032,1.010923,1140.000000,-4.198185,-70.278393,15400,34145,15474,34189
1811,1.010923,1140.000000,-5.192029,-75.830879,19000,13479,19211,13641
4079,1.010923,1140.000000,-10.893025,-74.791685,40225,17367,40337,17447
1544,1.010923,1140.000000,-4.790606,-77.238611,17588,8283,17674,8396
383,1.010923,1140.000000,-3.269914,-76.409824,11947,11382,12031,11465
4375,1.010037,1139.000000,-11.476524,-74.584592,42418,18154,42470,18225
4791,1.010037,1139.000000,-12.559657,-72.788375,46441,24808,46487,24895
3906,1.010037,1139.000000,-10.499425,-75.399727,38783,15127,38849,15197
5240,1.010037,1139.000000,-13.331238,-73.248133,49288,23117,49360,23190
2672,1.009150,1138.000000,-6.930266,-77.882367,25552,5918,25599,5979
4392,1.009150,1138.000000,-11.519295,-74.353864,42568,19013,42631,19066
4221,1.009150,1138.000000,-11.143066,-74.267316,41179,19336,41230,19395
4248,1.009150,1138.000000,-11.192977,-73.965855,41361,20433,41417,20529
2209,1.009150,1138.000000,-5.933427,-75.000517,21815,16597,21921,16679
4262,1.009150,1138.000000,-11.224342,-75.510150,41470,14707,41546,14805
896,1.009150,1138.000000,-4.045176,-71.367643,14839,30100,14902,30144
4555,1.009150,1138.000000,-11.997075,-70.666700,44357,32668,44401,32772
1635,1.009150,1138.000000,-4.922054,-76.061408,18094,12671,18148,12738
4821,1.008263,1137.000000,-12.612809,-69.238730,46630,37991,46689,38051
1609,1.008263,1137.000000,-4.887199,-79.400425,17953,290,18027,346
3630,1.008263,1137.000000,-9.653106,-73.024091,35607,23944,35730,24016
1528,1.008263,1137.000000,-4.761503,-78.276899,17501,4445,17558,4534
791,1.008263,1137.000000,-3.935009,-73.423718,14412,22461,14488,22518
3430,1.008263,1137.000000,-9.127603,-74.976211,33694,16708,33746,16765
3347,1.008263,1137.000000,-8.941660,-73.907936,33010,20666,33067,20718
886,1.007376,1136.000000,-4.027655,-75.054331,14779,16400,14830,16468
3677,1.006489,1135.000000,-9.751665,-75.678833,36009,14086,36073,14153
1700,1.006489,1135.000000,-4.999788,-74.606841,18376,17993,18467,18235
816,1.006489,1135.000000,-3.972811,-77.217392,14520,8352,14668,8453
1319,1.005603,1134.000000,-4.477665,-76.496914,16444,11042,16495,11121
2587,1.005603,1134.000000,-6.690219,-76.718190,24648,10240,24715,10297
4611,1.005603,1134.000000,-12.132512,-69.163818,44853,38269,44901,38325
3500,1.005603,1134.000000,-9.306372,-74.240693,34360,19415,34451,19486
1254,1.005603,1134.000000,-4.416519,-75.836762,16217,13485,16272,13592
48,1.004716,1133.000000,-1.077095,-75.050223,3818,16434,3890,16486
295,1.004716,1133.000000,-2.865818,-76.701874,10462,10301,10520,10351
1652,1.004716,1133.000000,-4.939888,-73.552062,18168,21996,18208,22035
1236,1.004716,1133.000000,-4.405400,-73.601521,16178,21788,16231,21874
4109,1.004716,1133.000000,-10.927866,-74.584513,40379,18151,40437,18211
3385,1.004716,1133.000000,-9.044060,-75.795655,33345,13624,33511,13733
2403,1.003829,1132.000000,-6.270867,-77.071913,23089,8928,23166,8984
5411,1.003829,1132.000000,-14.207408,-69.587553,52537,36697,52609,36758
4511,1.003829,1132.000000,-11.865735,-69.438101,43859,37251,43926,37323
5213,1.003829,1132.000000,-13.250409,-70.823729,48978,32076,49054,32218
3061,1.002942,1131.000000,-8.270656,-76.759706,30515,10072,30581,10137
4799,1.002942,1131.000000,-12.571420,-73.028448,46476,23921,46536,23997
1591,1.002942,1131.000000,-4.851843,-77.302365,17831,8032,17891,8170
545,1.002942,1131.000000,-3.588665,-74.717356,13153,17664,13194,17717
4364,1.002056,1130.000000,-11.439162,-74.642789,42266,17949,42350,17989
4602,1.002056,1130.000000,-12.109253,-74.181798,44759,19636,44843,19713
1107,1.002056,1130.000000,-4.278556,-73.464392,15707,22315,15766,22367
665,1.002056,1130.000000,-3.792604,-73.659506,13903,21592,13958,21636
1446,1.002056,1130.000000,-4.648397,-74.629360,17071,17991,17134,18060
2525,1.002056,1130.000000,-6.521128,-77.275719,24033,8175,24084,8228
2854,1.001169,1129.000000,-7.643650,-75.436371,28193,14992,28247,15067
3054,1.001169,1129.000000,-8.262319,-76.835854,30482,9784,30547,9892
3348,1.001169,1129.000000,-8.950572,-76.492092,33015,11085,33113,11130
3356,1.001169,1129.000000,-8.962896,-76.459163,33099,11193,33139,11276
98,1.001169,1129.000000,-1.875646,-75.068257,6790,16350,6840,16425
426,1.001169,1129.000000,-3.363306,-75.529155,12313,14642,12382,14740
2694,1.001169,1129.000000,-7.021668,-77.378709,25864,7779,25953,7858
1655,1.001169,1129.000000,-4.943436,-75.433665,18177,14940,18225,15092
5303,1.001169,1129.000000,-13.641091,-69.280053,50405,37839,50559,37926
346,1.000282,1128.000000,-3.117402,-76.987235,11388,9243,11462,9290
3225,1.000282,1128.000000,-8.599025,-75.391688,31735,15157,31821,15220
168,1.000282,1128.000000,-2.324215,-74.255709,8462,19377,8500,19442
614,1.000282,1128.000000,-3.727609,-75.904393,13657,13240,13731,13326
1594,1.000282,1128.000000,-4.857509,-76.961319,17850,9308,17905,9411
2985,0.999395,1127.000000,-8.089737,-76.790609,29851,9944,29892,10092
3194,0.999395,1127.000000,-8.517350,-77.030557,31428,9047,31488,9161
4055,0.999395,1127.000000,-10.846652,-75.421447,40069,15050,40146,15100
5246,0.999395,1127.000000,-13.351398,-73.364661,49370,22673,49419,22744
469,0.999395,1127.000000,-3.462859,-76.118429,12655,12475,12775,12532
194,0.999395,1127.000000,-2.381463,-76.121834,8668,12438,8714,12515
4644,0.999395,1127.000000,-12.226723,-71.665193,45136,28961,45347,29058
3805,0.999395,1127.000000,-10.067872,-72.463508,37164,25974,37254,26132
2518,0.998509,1126.000000,-6.496880,-74.381988,23940,18907,23991,18969
3774,0.998509,1126.000000,-9.970809,-74.838315,36838,17208,36872,17284
1090,0.998509,1126.000000,-4.266461,-70.087035,15644,34843,15730,34890
4314,0.998509,1126.000000,-11.325586,-70.843713,41853,32014,41900,32120
3832,0.998509,1126.000000,-10.143228,-75.548686,37470,14563,37523,14649
924,0.997622,1125.000000,-4.073889,-74.537575,14950,18319,15003,18388
3000,0.997622,1125.000000,-8.130892,-74.335556,30003,19086,30061,19133
5172,0.997622,1125.000000,-13.162518,-71.596590,48672,29216,48725,29310
5189,0.996735,1124.000000,-13.193351,-70.316726,48772,33981,48846,34063
3761,0.996735,1124.000000,-9.941788,-75.704783,36709,13968,36779,14070
413,0.996735,1124.000000,-3.340260,-71.955025,12234,27848,12296,28007
5096,0.996735,1124.000000,-13.006596,-73.343426,48076,22756,48170,22819
5400,0.996735,1124.000000,-14.172120,-69.502433,52412,37012,52492,37086
4315,0.995848,1123.000000,-11.327680,-74.819835,41869,17265,41921,17347
5438,0.995848,1123.000000,-14.352485,-69.071170,53059,38615,53169,38671
1201,0.995848,1123.000000,-4.368812,-75.013085,16034,16559,16105,16630
1888,0.994961,1122.000000,-5.307324,-73.905824,19474,20664,19613,20739
963,0.994961,1122.000000,-4.128598,-75.163267,15146,16018,15210,16056
1002,0.994961,1122.000000,-4.177932,-75.620122,15315,14314,15398,14367
5386,0.994961,1122.000000,-14.122531,-69.385130,52224,37432,52306,37505
1441,0.994961,1122.000000,-4.632918,-73.698369,17025,21434,17076,21503
4456,0.994075,1121.000000,-11.712253,-72.951688,43274,24216,43379,24259
484,0.994075,1121.000000,-3.484243,-77.856596,12747,6014,12821,6066
2112,0.994075,1121.000000,-5.749169,-73.840254,21143,20916,21232,20981
4740,0.993188,1120.000000,-12.442466,-73.954677,46006,20462,46054,20568
1151,0.993188,1120.000000,-4.321808,-75.422760,15853,15041,15921,15117
1704,0.993188,1120.000000,-5.003931,-74.047937,18391,20149,18462,20207
5061,0.993188,1120.000000,-12.945695,-73.492201,47843,22206,47919,22270
412,0.993188,1120.000000,-3.383215,-76.869104,12234,9587,12594,9824
3166,0.993188,1120.000000,-8.479485,-76.030374,31268,12793,31393,12846
2582,0.993188,1120.000000,-6.676224,-77.861167,24590,5977,24661,6072
2340,0.992301,1119.000000,-6.111279,-77.154112,22506,8626,22572,8673
2960,0.992301,1119.000000,-8.036016,-76.841765,29651,9775,29705,9843
5034,0.992301,1119.000000,-12.902075,-72.590674,47693,25530,47771,25615
1933,0.992301,1119.000000,-5.394948,-77.572918,19764,7042,19951,7180
3234,0.992301,1119.000000,-8.627275,-76.031218,31827,12801,31919,12833
1702,0.992301,1119.000000,-4.999693,-77.053159,18379,8989,18438,9065
4200,0.991414,1118.000000,-11.095500,-72.996923,41002,24041,41049,24110
113,0.991414,1118.000000,-2.016326,-74.873167,7313,17061,7389,17173
1468,0.990528,1117.000000,-4.665642,-75.299359,17141,15484,17201,15573
4276,0.990528,1117.000000,-11.257426,-70.642527,41555,32682,41689,32917
1302,0.990528,1117.000000,-4.455641,-78.354925,16366,4158,16440,4221
2512,0.990528,1117.000000,-6.485135,-76.641969,23886,10529,23959,10578
839,0.990528,1117.000000,-3.985988,-77.613359,14598,6913,14710,6982
1648,0.989641,1116.000000,-4.947724,-77.030929,18150,9080,18245,9133
4717,0.989641,1116.000000,-12.393973,-72.724655,45819,25046,45879,25141
3205,0.989641,1116.000000,-8.541997,-76.697227,31531,10300,31578,10388
3983,0.989641,1116.000000,-10.732591,-74.779369,39626,17423,39729,17502
5143,0.989641,1116.000000,-13.091182,-72.422241,48407,26186,48467,26235
4811,0.989641,1116.000000,-12.592855,-69.660380,46562,36417,46609,36492
1879,0.988754,1115.000000,-5.283951,-76.007808,19434,12868,19510,12926
4360,0.988754,1115.000000,-11.426687,-75.272947,42227,15582,42294,15673
2524,0.988754,1115.000000,-6.521363,-76.632982,24026,10545,24075,10610
3480,0.988754,1115.000000,-9.261821,-76.440395,34195,11269,34258,11325
2405,0.988754,1115.000000,-6.274668,-77.484601,23119,7385,23171,7460
3497,0.987867,1114.000000,-9.309540,-76.573518,34357,10763,34434,10847
2787,0.987867,1114.000000,-7.409262,-75.112767,27310,16199,27384,16250
438,0.986980,1113.000000,-3.410000,-75.360755,12447,15276,12565,15340
2150,0.986980,1113.000000,-5.803967,-74.164463,21366,19715,21420,19771
252,0.986980,1113.000000,-2.635429,-76.082588,9595,12579,9669,12656
840,0.986094,1112.000000,-3.982286,-70.356666,14598,33859,14670,33893
207,0.986094,1112.000000,-2.417613,-72.630914,8788,25410,8875,25455
50,0.986094,1112.000000,-1.099689,-73.971519,3882,20390,3990,20529
3986,0.985207,1111.000000,-10.728178,-74.365604,39640,18962,39693,19019
1953,0.985207,1111.000000,-5.428703,-74.491931,19974,18466,20033,18566
1617,0.985207,1111.000000,-4.898665,-75.270994,18011,15606,18058,15677
4701,0.985207,1111.000000,-12.344056,-72.189053,45634,27005,45713,27108
3596,0.985207,1111.000000,-9.568525,-75.871500,35335,13372,35402,13433
3223,0.985207,1111.000000,-8.602657,-75.414206,31734,15089,31812,15123
2144,0.984320,1110.000000,-5.794331,-77.818196,21334,6154,21381,6212
3903,0.984320,1110.000000,-10.489758,-75.760468,38747,13735,38817,13881
127,0.984320,1110.000000,-2.123726,-74.855216,7699,17160,7772,17199
3406,0.984320,1110.000000,-9.079151,-73.665682,33522,21565,33576,21615
4776,0.984320,1110.000000,-12.531007,-72.291880,46332,26669,46383,26711
5359,0.984320,1110.000000,-13.984988,-69.210618,51714,38100,51789,38149
1509,0.984320,1110.000000,-4.731485,-76.921141,17372,9483,17444,9555
2317,0.983433,1109.000000,-6.069887,-78.161144,22344,4889,22415,4936
607,0.983433,1109.000000,-3.708751,-75.273021,13593,15594,13639,15652
4848,0.983433,1109.000000,-12.657473,-73.836155,46795,20930,46854,20989
3039,0.983433,1109.000000,-8.215345,-77.152944,30316,8597,30365,8700
2277,0.982547,1108.000000,-6.008189,-76.843368,22126,9772,22177,9834
4705,0.982547,1108.000000,-12.367869,-72.896297,45716,24380,45783,24522
5226,0.981660,1107.000000,-13.294966,-72.931049,49149,24290,49251,24356
2414,0.981660,1107.000000,-6.295310,-77.308982,23187,8055,23250,8098
1821,0.981660,1107.000000,-5.180870,-78.803291,19056,2497,19118,2566
1983,0.981660,1107.000000,-5.502173,-76.617555,20243,10606,20297,10667
511,0.981660,1107.000000,-3.524979,-76.248809,12908,11983,12966,12031
3013,0.981660,1107.000000,-8.147325,-75.138985,30074,16097,30105,16162
2876,0.980773,1106.000000,-7.729216,-76.772461,28509,10039,28582,10107
2806,0.980773,1106.000000,-7.477361,-75.278398,27583,15585,27626,15636
3131,0.980773,1106.000000,-8.387987,-76.923873,30952,9470,31018,9548
2033,0.980773,1106.000000,-5.596220,-79.180651,20598,1100,20651,1154
1522,0.980773,1106.000000,-4.755100,-77.036354,17482,9050,17522,9129
3256,0.979886,1105.000000,-8.680690,-76.193153,32002,12191,32138,12232
5162,0.979886,1105.000000,-13.144048,-73.312462,48589,22878,48665,22933
2447,0.979886,1105.000000,-6.367623,-76.350123,23443,11590,23522,11677
2248,0.978999,1104.000000,-5.977581,-74.270410,22008,19323,22071,19375
4716,0.978999,1104.000000,-12.388291,-72.767645,45806,24898,45850,24962
5304,0.978999,1104.000000,-13.630643,-70.564636,50416,33077,50473,33129
2554,0.978999,1104.000000,-6.627228,-74.811641,24324,17293,24560,17396
949,0.978999,1104.000000,-4.113607,-75.766933,15101,13760,15144,13828
4987,0.978999,1104.000000,-12.844757,-72.498302,47487,25887,47553,25959
4879,0.978999,1104.000000,-12.710545,-70.024204,46987,35086,47047,35145
1961,0.978999,1104.000000,-5.460952,-76.955187,20067,9287,20150,9436
4139,0.978113,1103.000000,-10.984871,-75.358456,40581,15294,40655,15337
3715,0.978113,1103.000000,-9.850022,-75.151226,36380,16055,36442,16101
2701,0.978113,1103.000000,-7.049721,-76.454871,25986,11225,26048,11263
2887,0.977226,1102.000000,-7.787239,-76.766587,28704,10051,28805,10124
2934,0.977226,1102.000000,-7.940971,-77.208305,29285,8411,29368,8487
3671,0.977226,1102.000000,-9.732466,-73.420502,35929,22448,36022,22557
2591,0.977226,1102.000000,-6.695409,-76.703886,24672,10291,24731,10354
3405,0.977226,1102.000000,-9.079476,-74.911437,33516,16943,33576,16997
465,0.976339,1101.000000,-3.450125,-77.577039,12619,7037,12684,7117
1489,0.976339,1101.000000,-4.695775,-73.696613,17233,21439,17331,21542
3291,0.976339,1101.000000,-8.752569,-75.412640,32304,15080,32366,15139
2659,0.976339,1101.000000,-6.879055,-74.919471,25361,16901,25404,16974
1515,0.976339,1101.000000,-4.737806,-77.890254,17413,5880,17464,5946
296,0.975452,1100.000000,-2.874725,-77.070327,10491,8924,10553,8991
5114,0.975452,1100.000000,-13.030623,-73.506175,48185,22132,48232,22230
4580,0.975452,1100.000000,-12.061876,-74.520911,44575,18392,44650,18446
2185,0.974566,1099.000000,-5.889535,-77.887851,21690,5891,21738,5955
5437,0.974566,1099.000000,-14.340133,-69.138415,53042,38366,53090,38432
2951,0.974566,1099.000000,-7.994302,-74.740237,29496,17575,29551,17622
2184,0.974566,1099.000000,-5.892447,-78.257381,21683,4526,21766,4594
5042,0.973679,1098.000000,-12.915962,-69.774978,47728,36014,47842,36043
2098,0.972792,1097.000000,-5.713081,-75.133734,21028,16098,21094,16197
4908,0.972792,1097.000000,-12.747257,-72.083526,47119,27438,47206,27493
3795,0.972792,1097.000000,-10.043691,-75.626282,37080,14290,37162,14350
1095,0.971905,1096.000000,-4.266000,-74.626551,15659,17997,15722,18061
2756,0.971905,1096.000000,-7.279764,-75.681595,26834,14037,26898,14192
4941,0.971905,1096.000000,-12.790930,-69.324998,47286,37654,47344,37735
1140,0.971905,1096.000000,-4.315873,-76.720342,15818,10226,15903,10325
936,0.971018,1095.000000,-4.094939,-75.683296,15029,14076,15082,14130
128,0.971018,1095.000000,-2.127099,-74.142408,7708,19802,7794,19845
2495,0.971018,1095.000000,-6.452335,-75.959438,23768,13050,23840,13108
4272,0.971018,1095.000000,-11.238733,-75.590931,41520,14422,41600,14479
3892,0.971018,1095.000000,-10.428580,-73.629474,38536,21707,38574,21749
1739,0.970132,1094.000000,-5.052075,-75.546635,18560,14594,18648,14646
419,0.970132,1094.000000,-3.351173,-76.912643,12261,9522,12321,9572
4790,0.970132,1094.000000,-12.561326,-73.982450,46439,20388,46511,20439
2167,0.969245,1093.000000,-5.841390,-74.328837,21513,19081,21554,19188
1206,0.969245,1093.000000,-4.370926,-73.158750,16049,23451,16102,23505
4537,0.969245,1093.000000,-11.968343,-71.282318,44170,30390,44342,30504
1572,0.969245,1093.000000,-4.827310,-75.196178,17731,15831,17797,16013
5118,0.969245,1093.000000,-13.051624,-72.831116,48240,24657,48339,24715
3746,0.969245,1093.000000,-9.910331,-75.687535,36584,14064,36669,14128
4646,0.968358,1092.000000,-12.222848,-71.572013,45147,29278,45332,29445
2867,0.968358,1092.000000,-7.696340,-76.091263,28381,12563,28451,12625
4921,0.968358,1092.000000,-12.759872,-72.020627,47168,27668,47234,27736
2155,0.968358,1092.000000,-5.821077,-77.884546,21422,5906,21492,5979
4503,0.967471,1091.000000,-11.837506,-72.484526,43769,25890,43804,26043
5393,0.967471,1091.000000,-14.135077,-68.940904,52279,39097,52329,39167
842,0.967471,1091.000000,-3.984304,-75.179792,14606,15951,14674,16002
2961,0.967471,1091.000000,-8.037875,-77.030749,29656,9067,29707,9149
2930,0.967471,1091.000000,-7.939006,-75.408220,29238,15091,29376,15150
1774,0.966585,1090.000000,-5.093873,-78.466650,18719,3665,18787,3874
3880,0.966585,1090.000000,-10.338879,-71.099166,38201,31083,38247,31142
3037,0.965698,1089.000000,-8.211604,-75.167800,30309,15994,30349,16049
2569,0.965698,1089.000000,-6.650676,-75.375070,24499,15161,24607,15319
2234,0.965698,1089.000000,-5.949189,-75.765407,21916,13767,21954,13841
1283,0.964811,1088.000000,-4.446436,-75.988788,16322,12940,16386,13003
1915,0.964811,1088.000000,-5.335892,-76.489987,19633,11085,19683,11143
1351,0.964811,1088.000000,-4.510910,-76.519965,16567,10977,16639,11025
1324,0.964811,1088.000000,-4.485901,-75.411865,16473,15072,16530,15149
1472,0.964811,1088.000000,-4.673020,-78.143949,17151,4958,17260,4993
4950,0.963924,1087.000000,-12.801230,-72.770752,47326,24881,47399,24940
2261,0.963924,1087.000000,-5.989317,-77.019472,22050,9116,22109,9179
4702,0.963924,1087.000000,-12.354512,-72.230042,45655,26870,45759,26964
4560,0.963924,1087.000000,-12.011710,-72.875614,44416,24490,44443,24566
4189,0.963038,1086.000000,-11.075058,-75.313212,40925,15438,40987,15522
1026,0.963038,1086.000000,-4.197339,-76.535518,15385,10873,15526,11029
5428,0.963038,1086.000000,-14.307899,-69.400329,52888,37398,53010,37455
4578,0.963038,1086.000000,-12.057194,-71.495599,44571,29538,44627,29722
1121,0.963038,1086.000000,-4.290503,-74.574700,15758,18182,15801,18270
2617,0.963038,1086.000000,-6.758975,-77.793271,24895,6258,24979,6302
4940,0.963038,1086.000000,-12.789473,-69.487170,47279,37080,47341,37123
756,0.963038,1086.000000,-3.894628,-71.790582,14276,28508,14344,28588
2118,0.962151,1085.000000,-5.758263,-74.240409,21192,19420,21263,19482
4953,0.962151,1085.000000,-12.807347,-73.623591,47340,21732,47420,21769
3835,0.961264,1084.000000,-10.159380,-75.017959,37525,16556,37586,16597
1175,0.961264,1084.000000,-4.337450,-73.196286,15913,23314,15989,23359
4651,0.961264,1084.000000,-12.226219,-74.406448,45197,18827,45251,18884
1347,0.960377,1083.000000,-4.513206,-76.364977,16558,11553,16643,11599
4349,0.960377,1083.000000,-11.388940,-74.248269,42104,19390,42141,19482
439,0.960377,1083.000000,-3.415896,-77.857372,12449,6016,12610,6072
3436,0.959490,1082.000000,-9.145422,-75.587638,33749,14430,33830,14488
2154,0.959490,1082.000000,-5.822403,-74.276484,21404,19315,21518,19340
2830,0.959490,1082.000000,-7.558903,-74.842818,27872,17194,27941,17258
3167,0.959490,1082.000000,-8.481536,-75.336495,31274,15371,31368,15420
4147,0.958604,1081.000000,-10.998176,-75.312455,40624,15451,40738,15515
5273,0.958604,1081.000000,-13.411067,-71.008781,49576,31426,49684,31479
566,0.958604,1081.000000,-3.638422,-73.249511,13327,23112,13393,23162
4876,0.958604,1081.000000,-12.705431,-71.945635,46984,27910,47019,28034
846,0.958604,1081.000000,-3.991786,-74.303131,14634,19161,14726,19300
4592,0.957717,1080.000000,-12.077115,-69.146534,44652,38341,44694,38386
4620,0.957717,1080.000000,-12.157948,-74.378999,44941,18898,44991,19000
2860,0.956830,1079.000000,-7.671270,-77.307981,28290,8043,28348,8114
1904,0.956830,1079.000000,-5.314950,-78.488430,19542,3680,19614,3718
1134,0.956830,1079.000000,-4.311286,-77.716723,15792,6534,15920,6596
4000,0.955943,1078.000000,-10.750058,-73.238754,39721,23143,39775,23204
2467,0.955943,1078.000000,-6.409588,-77.223023,23590,8370,23684,8424
3985,0.955943,1078.000000,-10.735634,-71.752464,39627,28672,39799,28714
1264,0.955057,1077.000000,-4.428164,-75.153096,16253,16042,16328,16107
2024,0.955057,1077.000000,-5.579914,-75.992414,20536,12928,20585,12981
1447,0.955057,1077.000000,-4.657480,-75.675100,17074,14115,17212,14154
3411,0.954170,1076.000000,-9.086905,-74.767303,33554,17463,33600,17547
2503,0.954170,1076.000000,-6.473396,-75.888503,23827,13326,23940,13370
2763,0.954170,1076.000000,-7.327665,-76.518797,27012,10986,27081,11039
4027,0.954170,1076.000000,-10.799455,-74.806247,39884,17343,39978,17380
2707,0.954170,1076.000000,-7.086108,-77.139046,26066,8652,26259,8746
4969,0.953283,1075.000000,-12.833599,-71.642044,47409,29065,47533,29166
1695,0.953283,1075.000000,-4.989473,-75.971470,18355,13004,18395,13071
4670,0.953283,1075.000000,-12.274385,-74.365299,45369,18969,45441,19019
590,0.953283,1075.000000,-3.687151,-75.293271,13515,15529,13560,15583
3808,0.953283,1075.000000,-10.076619,-75.217435,37222,15815,37272,15861
3871,0.953283,1075.000000,-10.303892,-74.724298,38072,17628,38110,17703
313,0.953283,1075.000000,-2.963339,-73.431777,10812,22447,10895,22476
3183,0.953283,1075.000000,-8.498817,-75.381559,31374,15196,31415,15266
1116,0.953283,1075.000000,-4.298622,-78.564192,15735,3395,15878,3451
350,0.952396,1074.000000,-3.152341,-76.716732,11453,10188,11689,10324
2844,0.952396,1074.000000,-7.617949,-77.335166,28066,7815,28189,8118
1988,0.952396,1074.000000,-5.529195,-74.817702,20276,17265,20448,17390
3402,0.951509,1073.000000,-9.076558,-73.960121,33495,20475,33564,20524
2819,0.951509,1073.000000,-7.520801,-76.740986,27741,10150,27788,10209
3762,0.951509,1073.000000,-9.942063,-74.720973,36710,17622,36799,17724
3582,0.951509,1073.000000,-9.522897,-74.417029,35158,18786,35233,18831
4282,0.951509,1073.000000,-11.261044,-74.782513,41597,17421,41675,17484
4804,0.951509,1073.000000,-12.578808,-70.235911,46489,34294,46586,34342
5183,0.951509,1073.000000,-13.177593,-73.185588,48725,23322,48801,23422
951,0.951509,1073.000000,-4.123663,-77.016155,15121,9111,15207,9220
5041,0.950623,1072.000000,-12.905607,-71.478926,47720,29661,47773,29738
