modelo,geocode,departamento,distrito,horizonte,anio,y_true,y_pred,error,abs_error,squared_error
ARIMA_WF_w32_p1_d1_q0,220708,San Martin,Shamboyacu,1,2020,0.5518028865177508,0.5752094798528286,0.023406593335077774,0.023406593335077774,0.0005478686115537073
ARIMA_WF_w32_p1_d1_q0,220708,San Martin,Shamboyacu,2,2021,0.5357739625516944,0.5323799696723808,-0.0033939928793136342,0.0033939928793136342,1.1519187664831653e-05
ARIMA_WF_w32_p1_d1_q0,220708,San Martin,Shamboyacu,3,2022,0.5237471821065746,0.5241755029591442,0.00042832085256960806,0.00042832085256960806,1.8345875274595593e-07
ARIMA_WF_w32_p1_d1_q0,220708,San Martin,Shamboyacu,4,2023,0.5107277796243411,0.5147454897709883,0.004017710146647202,0.004017710146647202,1.614199482247188e-05
ARIMA_WF_w32_p1_d1_q0,220708,San Martin,Shamboyacu,5,2024,0.4962160524393856,0.5009231633884366,0.004707110949050963,0.004707110949050963,2.215689348667546e-05
ARIMA_WF_w32_p1_d1_q0,220710,San Martin,Tres Unidos,1,2020,0.6648895512803618,0.6756916134132434,0.010802062132881596,0.010802062132881596,0.0001166845463226345
ARIMA_WF_w32_p1_d1_q0,220710,San Martin,Tres Unidos,2,2021,0.6512029673434082,0.6574035673399453,0.006200599996537104,0.006200599996537104,3.8447440317055935e-05
ARIMA_WF_w32_p1_d1_q0,220710,San Martin,Tres Unidos,3,2022,0.6378470466738391,0.6413357432257374,0.003488696551898318,0.003488696551898318,1.2171003631227215e-05
ARIMA_WF_w32_p1_d1_q0,220710,San Martin,Tres Unidos,4,2023,0.6259431690480013,0.6280384450137602,0.0020952759657588693,0.0020952759657588693,4.390181372686762e-06
ARIMA_WF_w32_p1_d1_q0,220710,San Martin,Tres Unidos,5,2024,0.6019796666051664,0.617154475558249,0.015174808953082541,0.015174808953082541,0.00023027482676255405
ARIMA_WF_w32_p1_d1_q0,220802,San Martin,Awajun,1,2020,0.5355809190581077,0.5345547744882445,-0.0010261445698631633,0.0010261445698631633,1.0529726782596564e-06
