geocode,departamento,distrito,anio,pct_rios_lagos
170102,Madre De Dios,Inambari,2017,0.034014
050502,Ayacucho,Anco,2017,0.004584
010523,Amazonas,Trita,2017,0.0
010516,Amazonas,San Cristobal,2017,0.002152
080918,Cusco,Union Ashaninka,2017,0.006669
221006,San Martin,Santa Lucia,2017,0.034095
100702,Huanuco,Cholon,2017,0.003209
211205,Puno,Phara,2017,0.003597
170204,Madre De Dios,Huepetuhe,2017,0.018049
010302,Amazonas,Chisquilla,2017,0.001495
050507,Ayacucho,Santa Rosa,2017,0.008428
220804,San Martin,Nueva Cajamarca,2017,0.004614
220809,San Martin,Yuracyacu,2017,0.067115
160603,Loreto,Padre Marquez,2017,0.051052
010522,Amazonas,Tingo,2017,0.003686
080906,Cusco,Quellouno,2017,0.007138
010301,Amazonas,Jumbilla,2017,0.000617
080917,Cusco,Manitea,2017,0.003767
250305,Ucayali,Alexander Von Humboldt,2018,1.3e-05
220509,San Martin,Shanao,2018,0.014013
250304,Ucayali,Neshuya,2018,0.000716
220501,San Martin,Lamas,2018,0.003913
220902,San Martin,Alberto Leveau,2018,0.01194
250102,Ucayali,Campoverde,2018,0.004244
220702,San Martin,Buenos Aires,2018,0.014565
220502,San Martin,Alonso De Alvarado,2018,0.000543
220404,San Martin,Piscoyacu,2018,0.008232
220708,San Martin,Shamboyacu,2018,0.000599
220204,San Martin,Huallaga,2018,0.003183
220605,San Martin,Pajarillo,2018,0.013718
010703,Amazonas,Cumba,2018,0.008448
220704,San Martin,Pilluana,2018,0.021453
220104,San Martin,Jepelacio,2018,0.004336
220505,San Martin,Cuñumbuqui,2018,0.009611
220507,San Martin,Rumisapa,2018,0.002245
220913,San Martin,Sauce,2018,0.051349
010608,Amazonas,Milpuc,2018,0.00031
220405,San Martin,Sacanche,2018,0.00856
220709,San Martin,Tingo De Ponasa,2018,0.002795
220304,San Martin,Santa Rosa,2018,0.004201
100903,Huanuco,Honoria,2018,0.025734
220203,San Martin,Bajo Biavo,2018,0.01546
220710,San Martin,Tres Unidos,2018,0.000853
220510,San Martin,Tabalosos,2018,0.006463
100904,Huanuco,Tournavista,2018,0.013468
010701,Amazonas,Bagua Grande,2018,0.003322
220701,San Martin,Picota,2018,0.048362
220403,San Martin,El Eslabon,2018,0.011392
250105,Ucayali,Yarinacocha,2018,0.07251
220914,San Martin,Shapaja,2018,0.018697
010707,Amazonas,Yamon,2018,0.003411
010705,Amazonas,Jamalca,2018,0.001629
220205,San Martin,San Pablo,2018,0.011294
220705,San Martin,Pucacaca,2018,0.035198
220601,San Martin,Juanjui,2018,0.025317
100905,Huanuco,Yuyapichis,2018,0.011859
100608,Huanuco,Castillo Grande,2018,0.027649
220302,San Martin,Agua Blanca,2018,0.003502
250306,Ucayali,Huipoca,2018,0.005876
010611,Amazonas,Totora,2018,0.000549
010706,Amazonas,Lonya Grande,2018,0.000452
220706,San Martin,San Cristobal,2018,0.074787
010303,Amazonas,Churuja,2018,0.007883
220301,San Martin,San Jose De Sisa,2018,0.003726
010204,Amazonas,El Parco,2018,0.0
010306,Amazonas,Florida,2018,0.020164
220303,San Martin,San Martin,2018,0.002336
220106,San Martin,Yantalo,2018,0.023826
220305,San Martin,Shatoja,2018,0.004913
010104,Amazonas,Cheto,2018,0.0
160201,Loreto,Yurimaguas,2018,0.02706
060901,Cajamarca,San Ignacio,2018,0.005196
220511,San Martin,Zapatero,2018,0.002541
060811,Cajamarca,San Jose Del Alto,2018,0.002293
010206,Amazonas,La Peca,2018,0.0
220401,San Martin,Saposoa,2018,0.004731
060902,Cajamarca,Chirinos,2018,0.007196
220908,San Martin,Juan Guerra,2018,0.031428
060904,Cajamarca,La Coipa,2018,0.001496
220808,San Martin,Yorongos,2018,0.012863
120607,Junin,Rio Negro,2018,0.00366
060812,Cajamarca,Santa Rosa,2018,0.011575
250106,Ucayali,Nueva Requena,2018,0.021916
220802,San Martin,Awajun,2018,0.006798
250302,Ucayali,Irazola,2018,0.003833
010109,Amazonas,La Jalca,2018,0.001225
220906,San Martin,El Porvenir,2018,0.020139
220707,San Martin,San Hilarion,2018,0.038998
220806,San Martin,Posic,2018,0.024052
220406,San Martin,Tingo De Saposoa,2018,0.06581
100901,Huanuco,Puerto Inca,2018,0.014757
010105,Amazonas,Chiliquin,2018,0.0
220105,San Martin,Soritor,2018,0.005402
220201,San Martin,Bellavista,2018,0.033463
060803,Cajamarca,Chontali,2018,0.003405
100605,Huanuco,Luyando,2018,0.028227
010307,Amazonas,Jazan,2018,0.003487
010502,Amazonas,Camporredondo,2018,0.000797
010515,Amazonas,Providencia,2018,0.002603
010102,Amazonas,Asuncion,2018,0.0
010510,Amazonas,Luya Viejo,2018,1.3e-05
100601,Huanuco,Rupa-Rupa,2018,0.015437
010514,Amazonas,Pisuquia,2018,0.001534
060810,Cajamarca,San Felipe,2018,0.005898
010305,Amazonas,Cuispes,2018,0.0
060905,Cajamarca,Namballe,2018,0.002015
010119,Amazonas,San Isidro De Maino,2018,0.0
060801,Cajamarca,Jaen,2018,0.001909
010513,Amazonas,Ocumal,2018,0.001204
220912,San Martin,San Antonio,2018,0.001838
220903,San Martin,Cacatachi,2018,0.011568
120602,Junin,Coviriali,2018,0.000943
120304,Junin,San Luis De Shuaro,2018,0.003569
120601,Junin,Satipo,2018,0.004762
010203,Amazonas,Copallin,2018,0.006034
010112,Amazonas,Magdalena,2018,0.00107
220102,San Martin,Calzada,2018,0.010452
060805,Cajamarca,Huabal,2018,0.0
010610,Amazonas,Santa Rosa,2018,0.0
220503,San Martin,Barranquita,2018,0.005369
220801,San Martin,Rioja,2018,0.007792
220703,San Martin,Caspisapa,2018,0.062761
080904,Cusco,Maranura,2018,0.011981
010117,Amazonas,Quinjalca,2018,0.0
250303,Ucayali,Curimana,2018,0.013568
010308,Amazonas,Recta,2018,0.001142
010115,Amazonas,Montevideo,2018,0.000332
010114,Amazonas,Molinopampa,2018,0.00046
010503,Amazonas,Cocabamba,2018,0.001513
060809,Cajamarca,Sallique,2018,0.007031
010120,Amazonas,Soloco,2018,0.0
010521,Amazonas,Santo Tomas,2018,0.000494
100113,Huanuco,San Pablo De Pillao,2018,0.004492
010602,Amazonas,Chirimoto,2018,0.000439
100603,Huanuco,Hermilio Valdizan,2018,0.003507
010111,Amazonas,Levanto,2018,0.00215
010518,Amazonas,San Jeronimo,2018,0.000937
010609,Amazonas,Omia,2018,4.3e-05
100902,Huanuco,Codo Del Pozuzo,2018,0.011962
010113,Amazonas,Mariscal Castilla,2018,0.00107
220101,San Martin,Moyobamba,2018,0.004997
010310,Amazonas,Shipasbamba,2018,0.00347
100103,Huanuco,Chinchao,2018,0.001987
010311,Amazonas,Valera,2018,0.003123
060907,Cajamarca,Tabaconas,2018,0.001618
160112,Loreto,Belen,2018,0.092052
200307,Piura,Sondor,2018,0.002751
220803,San Martin,Elias Soplin Vargas,2018,0.000441
010506,Amazonas,Inguilpata,2018,0.000645
220506,San Martin,Pinto Recodo,2018,0.003288
120303,Junin,Pichanaqui,2018,0.004751
010202,Amazonas,Aramango,2018,0.005628
010606,Amazonas,Longar,2018,1.1e-05
160101,Loreto,Iquitos,2018,0.039321
010507,Amazonas,Longuita,2018,0.0
221001,San Martin,Tocache,2018,0.014664
010511,Amazonas,Maria,2018,0.0
080901,Cusco,Santa Ana,2018,0.008214
120302,Junin,Perene,2018,0.004824
050409,Ayacucho,Canayre,2018,0.013528
221002,San Martin,Nuevo Progreso,2018,0.012579
200303,Piura,El Carmen De La Frontera,2018,0.004789
100609,Huanuco,Pueblo Nuevo,2018,0.012846
080903,Cusco,Huayopata,2018,0.005603
010604,Amazonas,Huambo,2018,0.0
100505,Huanuco,Jircan,2018,0.001816
010512,Amazonas,Ocalli,2018,0.0
010101,Amazonas,Chachapoyas,2018,0.001736
060903,Cajamarca,Huarango,2018,0.00371
010116,Amazonas,Olleros,2018,0.00015
010605,Amazonas,Limabamba,2018,0.000476
100804,Huanuco,Umari,2018,0.00078
220504,San Martin,Caynarachi,2018,0.003868
080905,Cusco,Ocobamba,2018,0.007078
010517,Amazonas,San Francisco Del Yeso,2018,0.001188
120609,Junin,Vizcatán Del Ene,2018,0.013635
060807,Cajamarca,Pomahuaca,2018,0.002305
010304,Amazonas,Corosha,2018,0.003465
221005,San Martin,Uchiza,2018,0.008623
220807,San Martin,San Fernando,2018,0.042418
050512,Ayacucho,Union Progreso,2018,0.021269
060804,Cajamarca,Colasay,2018,0.003837
160503,Loreto,Capelo,2018,0.066488
220910,San Martin,Morales,2018,0.013689
120604,Junin,Mazamari,2018,0.008696
120603,Junin,Llaylla,2018,0.001259
010520,Amazonas,Santa Catalina,2018,0.0
010603,Amazonas,Cochamal,2018,4.9e-05
120209,Junin,Mariscal Castilla,2018,0.005886
010601,Amazonas,San Nicolas,2018,0.010353
010519,Amazonas,San Juan De Lopecancha,2018,0.002749
160211,Loreto,Teniente Cesar Lopez Rojas,2018,0.019143
080408,Cusco,Yanatile,2018,0.006174
050408,Ayacucho,Llochegua,2018,0.008113
100507,Huanuco,Monzon,2018,0.005042
081304,Cusco,Machupicchu,2018,0.006012
220909,San Martin,La Banda De Shilcayo,2018,0.002975
220103,San Martin,Habana,2018,0.020803
100606,Huanuco,Mariano Damaso Beraun,2018,0.005209
010508,Amazonas,Lonya Chico,2018,0.000473
170102,Madre De Dios,Inambari,2018,0.032327
050502,Ayacucho,Anco,2018,0.004552
010523,Amazonas,Trita,2018,0.0
010516,Amazonas,San Cristobal,2018,0.002102
080918,Cusco,Union Ashaninka,2018,0.007167
221006,San Martin,Santa Lucia,2018,0.030942
100702,Huanuco,Cholon,2018,0.003111
211205,Puno,Phara,2018,0.003555
170204,Madre De Dios,Huepetuhe,2018,0.019105
010302,Amazonas,Chisquilla,2018,0.001396
050507,Ayacucho,Santa Rosa,2018,0.008213
220804,San Martin,Nueva Cajamarca,2018,0.001267
220809,San Martin,Yuracyacu,2018,0.025195
160603,Loreto,Padre Marquez,2018,0.049627
010522,Amazonas,Tingo,2018,0.003058
080906,Cusco,Quellouno,2018,0.006904
010301,Amazonas,Jumbilla,2018,0.000555
080917,Cusco,Manitea,2018,0.003027
250305,Ucayali,Alexander Von Humboldt,2019,1.3e-05
220509,San Martin,Shanao,2019,0.01321
250304,Ucayali,Neshuya,2019,0.000529
220501,San Martin,Lamas,2019,0.003838
220902,San Martin,Alberto Leveau,2019,0.012523
250102,Ucayali,Campoverde,2019,0.004725
220702,San Martin,Buenos Aires,2019,0.014245
220502,San Martin,Alonso De Alvarado,2019,0.000591
220404,San Martin,Piscoyacu,2019,0.013101
220708,San Martin,Shamboyacu,2019,0.000563
220204,San Martin,Huallaga,2019,0.002972
220605,San Martin,Pajarillo,2019,0.013387
010703,Amazonas,Cumba,2019,0.007286
220704,San Martin,Pilluana,2019,0.020232
220104,San Martin,Jepelacio,2019,0.003774
220505,San Martin,Cuñumbuqui,2019,0.009601
220507,San Martin,Rumisapa,2019,0.002619
220913,San Martin,Sauce,2019,0.055444
010608,Amazonas,Milpuc,2019,0.000352
220405,San Martin,Sacanche,2019,0.008143
220709,San Martin,Tingo De Ponasa,2019,0.0033
220304,San Martin,Santa Rosa,2019,0.005288
100903,Huanuco,Honoria,2019,0.026738
220203,San Martin,Bajo Biavo,2019,0.008992
220710,San Martin,Tres Unidos,2019,0.000486
220510,San Martin,Tabalosos,2019,0.006407
100904,Huanuco,Tournavista,2019,0.014318
010701,Amazonas,Bagua Grande,2019,0.003223
220701,San Martin,Picota,2019,0.043722
220403,San Martin,El Eslabon,2019,0.00937
250105,Ucayali,Yarinacocha,2019,0.0754
220914,San Martin,Shapaja,2019,0.018776
010707,Amazonas,Yamon,2019,0.003405
010705,Amazonas,Jamalca,2019,0.001607
220205,San Martin,San Pablo,2019,0.013304
220705,San Martin,Pucacaca,2019,0.036703
220601,San Martin,Juanjui,2019,0.026369
100905,Huanuco,Yuyapichis,2019,0.011641
100608,Huanuco,Castillo Grande,2019,0.026719
220302,San Martin,Agua Blanca,2019,0.002827
250306,Ucayali,Huipoca,2019,0.006011
010611,Amazonas,Totora,2019,0.00032
010706,Amazonas,Lonya Grande,2019,0.000432
220706,San Martin,San Cristobal,2019,0.08491
010303,Amazonas,Churuja,2019,0.007603
220301,San Martin,San Jose De Sisa,2019,0.003202
010204,Amazonas,El Parco,2019,0.000294
010306,Amazonas,Florida,2019,0.02016
220303,San Martin,San Martin,2019,0.002278
220106,San Martin,Yantalo,2019,0.027902
220305,San Martin,Shatoja,2019,0.004956
010104,Amazonas,Cheto,2019,0.0
160201,Loreto,Yurimaguas,2019,0.03215
060901,Cajamarca,San Ignacio,2019,0.005318
220511,San Martin,Zapatero,2019,0.002592
060811,Cajamarca,San Jose Del Alto,2019,0.002295
010206,Amazonas,La Peca,2019,1.3e-05
220401,San Martin,Saposoa,2019,0.004552
060902,Cajamarca,Chirinos,2019,0.006836
220908,San Martin,Juan Guerra,2019,0.035916
060904,Cajamarca,La Coipa,2019,0.001551
220808,San Martin,Yorongos,2019,0.013472
120607,Junin,Rio Negro,2019,0.004474
060812,Cajamarca,Santa Rosa,2019,0.011633
250106,Ucayali,Nueva Requena,2019,0.023112
220802,San Martin,Awajun,2019,0.007895
250302,Ucayali,Irazola,2019,0.004228
010109,Amazonas,La Jalca,2019,0.001383
220906,San Martin,El Porvenir,2019,0.020595
220707,San Martin,San Hilarion,2019,0.056811
220806,San Martin,Posic,2019,0.025169
220406,San Martin,Tingo De Saposoa,2019,0.070328
100901,Huanuco,Puerto Inca,2019,0.015255
010105,Amazonas,Chiliquin,2019,0.0
220105,San Martin,Soritor,2019,0.005493
220201,San Martin,Bellavista,2019,0.030804
060803,Cajamarca,Chontali,2019,0.003798
100605,Huanuco,Luyando,2019,0.027475
010307,Amazonas,Jazan,2019,0.003194
010502,Amazonas,Camporredondo,2019,0.000756
010515,Amazonas,Providencia,2019,0.00258
010102,Amazonas,Asuncion,2019,0.0
010510,Amazonas,Luya Viejo,2019,1.3e-05
100601,Huanuco,Rupa-Rupa,2019,0.015851
010514,Amazonas,Pisuquia,2019,0.001415
060810,Cajamarca,San Felipe,2019,0.005568
010305,Amazonas,Cuispes,2019,1.8e-05
060905,Cajamarca,Namballe,2019,0.002077
010119,Amazonas,San Isidro De Maino,2019,0.0
060801,Cajamarca,Jaen,2019,0.001863
010513,Amazonas,Ocumal,2019,0.001124
220912,San Martin,San Antonio,2019,0.00278
220903,San Martin,Cacatachi,2019,0.04319
120602,Junin,Coviriali,2019,0.001321
120304,Junin,San Luis De Shuaro,2019,0.003756
120601,Junin,Satipo,2019,0.005384
010203,Amazonas,Copallin,2019,0.00482
010112,Amazonas,Magdalena,2019,0.001339
220102,San Martin,Calzada,2019,0.011427
060805,Cajamarca,Huabal,2019,0.0
010610,Amazonas,Santa Rosa,2019,0.0
220503,San Martin,Barranquita,2019,0.006286
220801,San Martin,Rioja,2019,0.005438
220703,San Martin,Caspisapa,2019,0.063298
080904,Cusco,Maranura,2019,0.011383
010117,Amazonas,Quinjalca,2019,0.0
250303,Ucayali,Curimana,2019,0.014331
010308,Amazonas,Recta,2019,0.001142
010115,Amazonas,Montevideo,2019,0.000404
010114,Amazonas,Molinopampa,2019,0.000462
010503,Amazonas,Cocabamba,2019,0.001349
060809,Cajamarca,Sallique,2019,0.006873
010120,Amazonas,Soloco,2019,0.0
010521,Amazonas,Santo Tomas,2019,0.000622
100113,Huanuco,San Pablo De Pillao,2019,0.004565
010602,Amazonas,Chirimoto,2019,0.000474
100603,Huanuco,Hermilio Valdizan,2019,0.003917
010111,Amazonas,Levanto,2019,0.002673
010518,Amazonas,San Jeronimo,2019,0.000933
010609,Amazonas,Omia,2019,0.000118
100902,Huanuco,Codo Del Pozuzo,2019,0.010256
010113,Amazonas,Mariscal Castilla,2019,0.001296
220101,San Martin,Moyobamba,2019,0.006444
010310,Amazonas,Shipasbamba,2019,0.003406
100103,Huanuco,Chinchao,2019,0.00222
010311,Amazonas,Valera,2019,0.002986
060907,Cajamarca,Tabaconas,2019,0.001591
160112,Loreto,Belen,2019,0.093186
200307,Piura,Sondor,2019,0.002551
220803,San Martin,Elias Soplin Vargas,2019,0.000562
010506,Amazonas,Inguilpata,2019,0.000585
220506,San Martin,Pinto Recodo,2019,0.003467
120303,Junin,Pichanaqui,2019,0.00524
010202,Amazonas,Aramango,2019,0.006372
010606,Amazonas,Longar,2019,2.2e-05
160101,Loreto,Iquitos,2019,0.042488
010507,Amazonas,Longuita,2019,0.0
221001,San Martin,Tocache,2019,0.013678
010511,Amazonas,Maria,2019,0.0
080901,Cusco,Santa Ana,2019,0.008495
120302,Junin,Perene,2019,0.005049
050409,Ayacucho,Canayre,2019,0.019057
221002,San Martin,Nuevo Progreso,2019,0.013198
200303,Piura,El Carmen De La Frontera,2019,0.004702
100609,Huanuco,Pueblo Nuevo,2019,0.012416
080903,Cusco,Huayopata,2019,0.00511
010604,Amazonas,Huambo,2019,0.0
100505,Huanuco,Jircan,2019,0.001882
010512,Amazonas,Ocalli,2019,5e-06
010101,Amazonas,Chachapoyas,2019,0.00173
060903,Cajamarca,Huarango,2019,0.003732
010116,Amazonas,Olleros,2019,0.00015
010605,Amazonas,Limabamba,2019,0.000583
100804,Huanuco,Umari,2019,0.000824
220504,San Martin,Caynarachi,2019,0.004307
080905,Cusco,Ocobamba,2019,0.006149
010517,Amazonas,San Francisco Del Yeso,2019,0.00153
120609,Junin,Vizcatán Del Ene,2019,0.015592
060807,Cajamarca,Pomahuaca,2019,0.002267
010304,Amazonas,Corosha,2019,0.003853
221005,San Martin,Uchiza,2019,0.010313
220807,San Martin,San Fernando,2019,0.061478
050512,Ayacucho,Union Progreso,2019,0.024368
060804,Cajamarca,Colasay,2019,0.004068
160503,Loreto,Capelo,2019,0.063681
220910,San Martin,Morales,2019,0.028483
120604,Junin,Mazamari,2019,0.009692
120603,Junin,Llaylla,2019,0.00129
010520,Amazonas,Santa Catalina,2019,0.0
010603,Amazonas,Cochamal,2019,3.4e-05
120209,Junin,Mariscal Castilla,2019,0.003939
010601,Amazonas,San Nicolas,2019,0.012754
010519,Amazonas,San Juan De Lopecancha,2019,0.00314
160211,Loreto,Teniente Cesar Lopez Rojas,2019,0.02262
080408,Cusco,Yanatile,2019,0.005785
050408,Ayacucho,Llochegua,2019,0.010136
100507,Huanuco,Monzon,2019,0.005516
081304,Cusco,Machupicchu,2019,0.00579
220909,San Martin,La Banda De Shilcayo,2019,0.003045
220103,San Martin,Habana,2019,0.021139
100606,Huanuco,Mariano Damaso Beraun,2019,0.005505
010508,Amazonas,Lonya Chico,2019,0.000473
170102,Madre De Dios,Inambari,2019,0.03611
050502,Ayacucho,Anco,2019,0.004867
010523,Amazonas,Trita,2019,0.0
010516,Amazonas,San Cristobal,2019,0.001701
080918,Cusco,Union Ashaninka,2019,0.010228
221006,San Martin,Santa Lucia,2019,0.032555
100702,Huanuco,Cholon,2019,0.003173
211205,Puno,Phara,2019,0.003559
170204,Madre De Dios,Huepetuhe,2019,0.020616
010302,Amazonas,Chisquilla,2019,0.001396
050507,Ayacucho,Santa Rosa,2019,0.009482
220804,San Martin,Nueva Cajamarca,2019,0.002748
220809,San Martin,Yuracyacu,2019,0.042378
160603,Loreto,Padre Marquez,2019,0.051178
010522,Amazonas,Tingo,2019,0.003669
080906,Cusco,Quellouno,2019,0.006782
010301,Amazonas,Jumbilla,2019,0.000533
080917,Cusco,Manitea,2019,0.004159
250305,Ucayali,Alexander Von Humboldt,2020,1.3e-05
220509,San Martin,Shanao,2020,0.01383
250304,Ucayali,Neshuya,2020,0.000252
220501,San Martin,Lamas,2020,0.003851
220902,San Martin,Alberto Leveau,2020,0.011906
250102,Ucayali,Campoverde,2020,0.003828
220702,San Martin,Buenos Aires,2020,0.015837
220502,San Martin,Alonso De Alvarado,2020,0.000537
220404,San Martin,Piscoyacu,2020,0.010899
220708,San Martin,Shamboyacu,2020,0.000366
220204,San Martin,Huallaga,2020,0.003159
220605,San Martin,Pajarillo,2020,0.013633
010703,Amazonas,Cumba,2020,0.00723
220704,San Martin,Pilluana,2020,0.023751
220104,San Martin,Jepelacio,2020,0.00469
220505,San Martin,Cuñumbuqui,2020,0.00984
220507,San Martin,Rumisapa,2020,0.001577
220913,San Martin,Sauce,2020,0.052951
010608,Amazonas,Milpuc,2020,0.000165
220405,San Martin,Sacanche,2020,0.009499
220709,San Martin,Tingo De Ponasa,2020,0.002374
220304,San Martin,Santa Rosa,2020,0.004486
100903,Huanuco,Honoria,2020,0.02911
220203,San Martin,Bajo Biavo,2020,0.00944
220710,San Martin,Tres Unidos,2020,0.000403
220510,San Martin,Tabalosos,2020,0.00636
100904,Huanuco,Tournavista,2020,0.015363
010701,Amazonas,Bagua Grande,2020,0.003329
220701,San Martin,Picota,2020,0.048493
220403,San Martin,El Eslabon,2020,0.014411
250105,Ucayali,Yarinacocha,2020,0.0914
220914,San Martin,Shapaja,2020,0.019979
010707,Amazonas,Yamon,2020,0.003733
010705,Amazonas,Jamalca,2020,0.001678
220205,San Martin,San Pablo,2020,0.010482
220705,San Martin,Pucacaca,2020,0.027263
220601,San Martin,Juanjui,2020,0.026991
100905,Huanuco,Yuyapichis,2020,0.011658
100608,Huanuco,Castillo Grande,2020,0.028758
220302,San Martin,Agua Blanca,2020,0.002838
250306,Ucayali,Huipoca,2020,0.005927
010611,Amazonas,Totora,2020,0.000274
010706,Amazonas,Lonya Grande,2020,0.00043
220706,San Martin,San Cristobal,2020,0.088747
010303,Amazonas,Churuja,2020,0.008078
220301,San Martin,San Jose De Sisa,2020,0.003121
010204,Amazonas,El Parco,2020,0.0
010306,Amazonas,Florida,2020,0.020144
220303,San Martin,San Martin,2020,0.002185
220106,San Martin,Yantalo,2020,0.027212
220305,San Martin,Shatoja,2020,0.005028
010104,Amazonas,Cheto,2020,0.0
160201,Loreto,Yurimaguas,2020,0.028784
060901,Cajamarca,San Ignacio,2020,0.005101
220511,San Martin,Zapatero,2020,0.002582
060811,Cajamarca,San Jose Del Alto,2020,0.002323
010206,Amazonas,La Peca,2020,0.0
220401,San Martin,Saposoa,2020,0.004161
060902,Cajamarca,Chirinos,2020,0.006603
220908,San Martin,Juan Guerra,2020,0.033947
060904,Cajamarca,La Coipa,2020,0.001545
220808,San Martin,Yorongos,2020,0.012222
120607,Junin,Rio Negro,2020,0.004727
060812,Cajamarca,Santa Rosa,2020,0.01157
250106,Ucayali,Nueva Requena,2020,0.022479
220802,San Martin,Awajun,2020,0.009529
250302,Ucayali,Irazola,2020,0.003455
010109,Amazonas,La Jalca,2020,0.001361
220906,San Martin,El Porvenir,2020,0.020284
220707,San Martin,San Hilarion,2020,0.030241
220806,San Martin,Posic,2020,0.039326
220406,San Martin,Tingo De Saposoa,2020,0.072767
100901,Huanuco,Puerto Inca,2020,0.015427
010105,Amazonas,Chiliquin,2020,0.0
220105,San Martin,Soritor,2020,0.005639
220201,San Martin,Bellavista,2020,0.031218
060803,Cajamarca,Chontali,2020,0.003659
100605,Huanuco,Luyando,2020,0.026968
010307,Amazonas,Jazan,2020,0.003311
010502,Amazonas,Camporredondo,2020,0.000732
010515,Amazonas,Providencia,2020,0.002664
010102,Amazonas,Asuncion,2020,0.0
010510,Amazonas,Luya Viejo,2020,1.3e-05
100601,Huanuco,Rupa-Rupa,2020,0.015569
010514,Amazonas,Pisuquia,2020,0.001485
060810,Cajamarca,San Felipe,2020,0.005519
010305,Amazonas,Cuispes,2020,1.8e-05
060905,Cajamarca,Namballe,2020,0.002053
010119,Amazonas,San Isidro De Maino,2020,0.0
060801,Cajamarca,Jaen,2020,0.001811
010513,Amazonas,Ocumal,2020,0.001182
220912,San Martin,San Antonio,2020,0.002361
220903,San Martin,Cacatachi,2020,0.021002
120602,Junin,Coviriali,2020,0.001186
120304,Junin,San Luis De Shuaro,2020,0.003984
120601,Junin,Satipo,2020,0.005547
010203,Amazonas,Copallin,2020,0.005756
010112,Amazonas,Magdalena,2020,0.001168
220102,San Martin,Calzada,2020,0.022961
060805,Cajamarca,Huabal,2020,0.0
010610,Amazonas,Santa Rosa,2020,0.0
220503,San Martin,Barranquita,2020,0.005293
220801,San Martin,Rioja,2020,0.007456
220703,San Martin,Caspisapa,2020,0.041615
080904,Cusco,Maranura,2020,0.008364
010117,Amazonas,Quinjalca,2020,2.2e-05
250303,Ucayali,Curimana,2020,0.01298
010308,Amazonas,Recta,2020,0.00092
010115,Amazonas,Montevideo,2020,0.000368
010114,Amazonas,Molinopampa,2020,0.000462
010503,Amazonas,Cocabamba,2020,0.001412
060809,Cajamarca,Sallique,2020,0.006769
010120,Amazonas,Soloco,2020,0.0
010521,Amazonas,Santo Tomas,2020,0.000504
100113,Huanuco,San Pablo De Pillao,2020,0.004617
010602,Amazonas,Chirimoto,2020,0.000595
100603,Huanuco,Hermilio Valdizan,2020,0.003633
010111,Amazonas,Levanto,2020,0.002424
010518,Amazonas,San Jeronimo,2020,0.000941
010609,Amazonas,Omia,2020,9.1e-05
100902,Huanuco,Codo Del Pozuzo,2020,0.009675
010113,Amazonas,Mariscal Castilla,2020,0.001341
220101,San Martin,Moyobamba,2020,0.007276
010310,Amazonas,Shipasbamba,2020,0.003371
100103,Huanuco,Chinchao,2020,0.002105
010311,Amazonas,Valera,2020,0.003192
060907,Cajamarca,Tabaconas,2020,0.001561
160112,Loreto,Belen,2020,0.093789
200307,Piura,Sondor,2020,0.002579
220803,San Martin,Elias Soplin Vargas,2020,0.001418
010506,Amazonas,Inguilpata,2020,0.00063
220506,San Martin,Pinto Recodo,2020,0.00317
120303,Junin,Pichanaqui,2020,0.005669
010202,Amazonas,Aramango,2020,0.006172
010606,Amazonas,Longar,2020,4.3e-05
160101,Loreto,Iquitos,2020,0.040838
010507,Amazonas,Longuita,2020,0.0
221001,San Martin,Tocache,2020,0.015126
010511,Amazonas,Maria,2020,0.0
080901,Cusco,Santa Ana,2020,0.006978
120302,Junin,Perene,2020,0.005215
050409,Ayacucho,Canayre,2020,0.016496
221002,San Martin,Nuevo Progreso,2020,0.013219
200303,Piura,El Carmen De La Frontera,2020,0.004753
100609,Huanuco,Pueblo Nuevo,2020,0.013629
080903,Cusco,Huayopata,2020,0.004983
010604,Amazonas,Huambo,2020,0.0
100505,Huanuco,Jircan,2020,0.001838
010512,Amazonas,Ocalli,2020,5e-06
010101,Amazonas,Chachapoyas,2020,0.001666
060903,Cajamarca,Huarango,2020,0.003737
010116,Amazonas,Olleros,2020,0.00015
010605,Amazonas,Limabamba,2020,0.000523
100804,Huanuco,Umari,2020,0.000847
220504,San Martin,Caynarachi,2020,0.004529
080905,Cusco,Ocobamba,2020,0.005561
010517,Amazonas,San Francisco Del Yeso,2020,0.001383
120609,Junin,Vizcatán Del Ene,2020,0.014458
060807,Cajamarca,Pomahuaca,2020,0.002109
010304,Amazonas,Corosha,2020,0.003589
221005,San Martin,Uchiza,2020,0.00904
220807,San Martin,San Fernando,2020,0.07575
050512,Ayacucho,Union Progreso,2020,0.023655
060804,Cajamarca,Colasay,2020,0.00397
160503,Loreto,Capelo,2020,0.067359
220910,San Martin,Morales,2020,0.027081
120604,Junin,Mazamari,2020,0.009889
120603,Junin,Llaylla,2020,0.001546
010520,Amazonas,Santa Catalina,2020,0.0
010603,Amazonas,Cochamal,2020,0.0
120209,Junin,Mariscal Castilla,2020,0.005886
010601,Amazonas,San Nicolas,2020,0.00703
010519,Amazonas,San Juan De Lopecancha,2020,0.00277
160211,Loreto,Teniente Cesar Lopez Rojas,2020,0.020458
080408,Cusco,Yanatile,2020,0.005368
050408,Ayacucho,Llochegua,2020,0.008441
100507,Huanuco,Monzon,2020,0.005382
081304,Cusco,Machupicchu,2020,0.00518
220909,San Martin,La Banda De Shilcayo,2020,0.003059
