geocode,departamento,distrito,anio,pix_total,pix_agropecuario,pct_agropecuario
100901,Huanuco,Puerto Inca,2021,2709508,905888,0.334337
010105,Amazonas,Chiliquin,2021,159239,26390,0.165726
220105,San Martin,Soritor,2021,656448,189197,0.288213
220201,San Martin,Bellavista,2021,292265,215031,0.73574
060803,Cajamarca,Chontali,2021,519539,190895,0.367432
100605,Huanuco,Luyando,2021,126262,71185,0.563788
010307,Amazonas,Jazan,2021,85167,35001,0.410969
010502,Amazonas,Camporredondo,2021,246044,82461,0.335147
010515,Amazonas,Providencia,2021,130985,28086,0.214421
010102,Amazonas,Asuncion,2021,39194,13735,0.350436
010510,Amazonas,Luya Viejo,2021,76164,20304,0.266583
100601,Huanuco,Rupa-Rupa,2021,295257,98631,0.334051
010514,Amazonas,Pisuquia,2021,327196,64065,0.1958
060810,Cajamarca,San Felipe,2021,287890,42642,0.148119
010305,Amazonas,Cuispes,2021,108421,24515,0.226109
060905,Cajamarca,Namballe,2021,710706,240609,0.338549
010119,Amazonas,San Isidro De Maino,2021,121418,15373,0.126612
060801,Cajamarca,Jaen,2021,624961,314686,0.503529
010513,Amazonas,Ocumal,2021,409313,128529,0.314012
220912,San Martin,San Antonio,2021,88116,19174,0.2176
220903,San Martin,Cacatachi,2021,59042,44823,0.759171
120602,Junin,Coviriali,2021,111288,42993,0.386322
120304,Junin,San Luis De Shuaro,2021,219122,72855,0.332486
120601,Junin,Satipo,2021,929613,288564,0.310413
010203,Amazonas,Copallin,2021,111195,51460,0.462791
010112,Amazonas,Magdalena,2021,152346,20057,0.131654
220102,San Martin,Calzada,2021,130309,94614,0.726074
060805,Cajamarca,Huabal,2021,95324,78866,0.827347
010610,Amazonas,Santa Rosa,2021,22754,12608,0.5541
220503,San Martin,Barranquita,2021,1189871,372060,0.312689
220801,San Martin,Rioja,2021,234994,141225,0.600973
220703,San Martin,Caspisapa,2021,85643,38713,0.452028
080904,Cusco,Maranura,2021,188793,52647,0.278861
010117,Amazonas,Quinjalca,2021,92734,31312,0.337654
250303,Ucayali,Curimana,2021,2124247,556216,0.261841
010308,Amazonas,Recta,2021,31526,19277,0.611464
010115,Amazonas,Montevideo,2021,138444,15365,0.110984
010114,Amazonas,Molinopampa,2021,382725,73643,0.192418
010503,Amazonas,Cocabamba,2021,383913,42702,0.111228
060809,Cajamarca,Sallique,2021,411293,71858,0.174712
010120,Amazonas,Soloco,2021,84085,16931,0.201356
010521,Amazonas,Santo Tomas,2021,101264,33703,0.332823
100113,Huanuco,San Pablo De Pillao,2021,672747,108459,0.161218
010602,Amazonas,Chirimoto,2021,173089,45696,0.264003
100603,Huanuco,Hermilio Valdizan,2021,323676,49134,0.1518
010111,Amazonas,Levanto,2021,84169,16389,0.194715
010518,Amazonas,San Jeronimo,2021,233700,76580,0.327685
010609,Amazonas,Omia,2021,253339,40426,0.159573
100902,Huanuco,Codo Del Pozuzo,2021,3656169,951467,0.260236
010113,Amazonas,Mariscal Castilla,2021,88754,18356,0.206819
220101,San Martin,Moyobamba,2021,3032176,804675,0.265379
010310,Amazonas,Shipasbamba,2021,140920,33209,0.235659
100103,Huanuco,Chinchao,2021,914940,141791,0.154973
010311,Amazonas,Valera,2021,87729,12483,0.14229
060907,Cajamarca,Tabaconas,2021,867885,233485,0.269028
160112,Loreto,Belen,2021,731901,257844,0.352294
200307,Piura,Sondor,2021,385369,101027,0.262157
220803,San Martin,Elias Soplin Vargas,2021,190445,57388,0.301336
010506,Amazonas,Inguilpata,2021,133308,35449,0.265918
220506,San Martin,Pinto Recodo,2021,629614,128601,0.204254
120303,Junin,Pichanaqui,2021,1416316,465294,0.328524
010202,Amazonas,Aramango,2021,866853,176823,0.203983
010606,Amazonas,Longar,2021,92491,22517,0.243451
160101,Loreto,Iquitos,2021,411336,168161,0.408817
010507,Amazonas,Longuita,2021,66012,23888,0.361874
221001,San Martin,Tocache,2021,1137399,391981,0.344629
010511,Amazonas,Maria,2021,98683,17038,0.172654
080901,Cusco,Santa Ana,2021,448977,135275,0.301296
120302,Junin,Perene,2021,1698111,625504,0.368353
050409,Ayacucho,Canayre,2021,308017,80779,0.262255
221002,San Martin,Nuevo Progreso,2021,932793,268833,0.288202
200303,Piura,El Carmen De La Frontera,2021,737565,177301,0.240387
100609,Huanuco,Pueblo Nuevo,2021,362691,103584,0.285598
080903,Cusco,Huayopata,2021,608208,102052,0.167791
010604,Amazonas,Huambo,2021,87355,64848,0.74235
100505,Huanuco,Jircan,2021,270424,12929,0.04781
010512,Amazonas,Ocalli,2021,193361,46335,0.23963
010101,Amazonas,Chachapoyas,2021,172277,38368,0.222711
060903,Cajamarca,Huarango,2021,1019211,313117,0.307215
010116,Amazonas,Olleros,2021,120055,10558,0.087943
010605,Amazonas,Limabamba,2021,691778,116228,0.168013
100804,Huanuco,Umari,2021,178312,63552,0.356409
220504,San Martin,Caynarachi,2021,1430625,298621,0.208735
080905,Cusco,Ocobamba,2021,989147,199020,0.201204
010517,Amazonas,San Francisco Del Yeso,2021,204600,64843,0.316926
120609,Junin,Vizcatán Del Ene,2021,694966,145793,0.209784
060807,Cajamarca,Pomahuaca,2021,913386,216570,0.237107
010304,Amazonas,Corosha,2021,72158,10819,0.149935
221005,San Martin,Uchiza,2021,682269,279984,0.410372
220807,San Martin,San Fernando,2021,77703,57145,0.735428
050512,Ayacucho,Union Progreso,2021,44853,36524,0.814305
060804,Cajamarca,Colasay,2021,677030,361444,0.533867
160503,Loreto,Capelo,2021,899920,117072,0.130092
220910,San Martin,Morales,2021,57052,41776,0.732244
120604,Junin,Mazamari,2021,1435555,280552,0.195431
120603,Junin,Llaylla,2021,351860,80688,0.229318
010520,Amazonas,Santa Catalina,2021,185180,38115,0.205827
010603,Amazonas,Cochamal,2021,203378,25720,0.126464
120209,Junin,Mariscal Castilla,2021,64224,13449,0.209408
010601,Amazonas,San Nicolas,2021,114944,24694,0.214835
010519,Amazonas,San Juan De Lopecancha,2021,97124,32847,0.338197
160211,Loreto,Teniente Cesar Lopez Rojas,2021,1485058,284883,0.191833
080408,Cusco,Yanatile,2021,2284182,403501,0.17665
050408,Ayacucho,Llochegua,2021,590673,160003,0.270883
100507,Huanuco,Monzon,2021,1590702,213279,0.134079
081304,Cusco,Machupicchu,2021,414663,34230,0.082549
220909,San Martin,La Banda De Shilcayo,2021,300132,71564,0.238442
220103,San Martin,Habana,2021,77392,66394,0.857892
100606,Huanuco,Mariano Damaso Beraun,2021,846065,117292,0.138632
010508,Amazonas,Lonya Chico,2021,78176,20148,0.257726
170102,Madre De Dios,Inambari,2021,5562594,303219,0.05451
050502,Ayacucho,Anco,2021,859091,152762,0.177818
010523,Amazonas,Trita,2021,15721,10191,0.648241
010516,Amazonas,San Cristobal,2021,39966,16781,0.419882
080918,Cusco,Union Ashaninka,2021,351495,72563,0.206441
221006,San Martin,Santa Lucia,2021,303241,235409,0.77631
100702,Huanuco,Cholon,2021,2490435,356634,0.143201
211205,Puno,Phara,2021,498219,13412,0.02692
170204,Madre De Dios,Huepetuhe,2021,1747509,51462,0.029449
010302,Amazonas,Chisquilla,2021,181907,8398,0.046166
050507,Ayacucho,Santa Rosa,2021,446106,151256,0.339058
220804,San Martin,Nueva Cajamarca,2021,375608,131908,0.351185
220809,San Martin,Yuracyacu,2021,69776,52679,0.754973
160603,Loreto,Padre Marquez,2021,2751150,201339,0.073184
010522,Amazonas,Tingo,2021,122640,34129,0.278286
080906,Cusco,Quellouno,2021,2249644,430528,0.191376
010301,Amazonas,Jumbilla,2021,178356,37853,0.212233
080917,Cusco,Manitea,2021,163511,31026,0.189749
250305,Ucayali,Alexander Von Humboldt,2022,232299,179883,0.77436
220509,San Martin,Shanao,2022,27404,13609,0.496606
250304,Ucayali,Neshuya,2022,705695,496367,0.703373
220501,San Martin,Lamas,2022,145659,71802,0.492946
220902,San Martin,Alberto Leveau,2022,58292,21422,0.367495
250102,Ucayali,Campoverde,2022,1499070,1145395,0.76407
220702,San Martin,Buenos Aires,2022,350498,222580,0.635039
220502,San Martin,Alonso De Alvarado,2022,333345,154530,0.463574
220404,San Martin,Piscoyacu,2022,202503,124737,0.615976
220708,San Martin,Shamboyacu,2022,442263,209090,0.472773
220204,San Martin,Huallaga,2022,288997,152461,0.527552
220605,San Martin,Pajarillo,2022,512229,344909,0.673349
010703,Amazonas,Cumba,2022,338309,156452,0.462453
220704,San Martin,Pilluana,2022,77007,33916,0.440427
220104,San Martin,Jepelacio,2022,434300,232990,0.536472
220505,San Martin,Cuñumbuqui,2022,204978,135730,0.662169
220507,San Martin,Rumisapa,2022,37418,26414,0.705917
220913,San Martin,Sauce,2022,113557,33859,0.298167
010608,Amazonas,Milpuc,2022,48343,24008,0.496618
220405,San Martin,Sacanche,2022,182234,115236,0.632352
220709,San Martin,Tingo De Ponasa,2022,377839,190522,0.504241
220304,San Martin,Santa Rosa,2022,280633,182063,0.648758
100903,Huanuco,Honoria,2022,1073943,544201,0.506732
220203,San Martin,Bajo Biavo,2022,1265183,619629,0.489754
220710,San Martin,Tres Unidos,2022,417343,148806,0.356556
220510,San Martin,Tabalosos,2022,407368,165717,0.406799
100904,Huanuco,Tournavista,2022,1971052,874974,0.443912
010701,Amazonas,Bagua Grande,2022,817863,354962,0.434012
220701,San Martin,Picota,2022,244840,127336,0.520078
220403,San Martin,El Eslabon,2022,140447,82742,0.589133
250105,Ucayali,Yarinacocha,2022,747695,455562,0.609289
220914,San Martin,Shapaja,2022,267687,79805,0.298128
010707,Amazonas,Yamon,2022,152144,63929,0.420187
010705,Amazonas,Jamalca,2022,393997,130520,0.331272
220205,San Martin,San Pablo,2022,391993,281099,0.717102
220705,San Martin,Pucacaca,2022,228592,104890,0.458852
220601,San Martin,Juanjui,2022,504641,260420,0.51605
100905,Huanuco,Yuyapichis,2022,2344154,974508,0.415718
100608,Huanuco,Castillo Grande,2022,118195,47867,0.404983
220302,San Martin,Agua Blanca,2022,171923,114044,0.663343
250306,Ucayali,Huipoca,2022,667777,227027,0.339974
010611,Amazonas,Totora,2022,21874,12619,0.576895
010706,Amazonas,Lonya Grande,2022,409562,133782,0.326647
220706,San Martin,San Cristobal,2022,33883,16264,0.480005
010303,Amazonas,Churuja,2022,35775,6013,0.168078
220301,San Martin,San Jose De Sisa,2022,347309,229526,0.66087
010204,Amazonas,El Parco,2022,20424,14549,0.712348
010306,Amazonas,Florida,2022,249605,105523,0.42276
220303,San Martin,San Martin,2022,585926,167163,0.285297
220106,San Martin,Yantalo,2022,78275,44949,0.574245
220305,San Martin,Shatoja,2022,69815,46556,0.666848
010104,Amazonas,Cheto,2022,79082,19422,0.245593
160201,Loreto,Yurimaguas,2022,2513367,925998,0.368429
060901,Cajamarca,San Ignacio,2022,399940,254462,0.63625
220511,San Martin,Zapatero,2022,196367,156999,0.799518
060811,Cajamarca,San Jose Del Alto,2022,566420,270481,0.477527
010206,Amazonas,La Peca,2022,155134,97958,0.631441
220401,San Martin,Saposoa,2022,591864,235131,0.397272
060902,Cajamarca,Chirinos,2022,399656,221956,0.555368
220908,San Martin,Juan Guerra,2022,216367,138632,0.640726
060904,Cajamarca,La Coipa,2022,454450,258199,0.568157
220808,San Martin,Yorongos,2022,91967,49422,0.537388
120607,Junin,Rio Negro,2022,556582,281954,0.506581
060812,Cajamarca,Santa Rosa,2022,349365,216472,0.619616
250106,Ucayali,Nueva Requena,2022,2329126,722256,0.310097
220802,San Martin,Awajun,2022,569322,223563,0.392683
250302,Ucayali,Irazola,2022,2126284,700387,0.329395
010109,Amazonas,La Jalca,2022,139571,40527,0.290368
220906,San Martin,El Porvenir,2022,550820,184867,0.335621
220707,San Martin,San Hilarion,2022,117160,72114,0.615517
220806,San Martin,Posic,2022,59121,27379,0.463101
220406,San Martin,Tingo De Saposoa,2022,52895,32324,0.611097
100901,Huanuco,Puerto Inca,2022,2709508,945316,0.348888
010105,Amazonas,Chiliquin,2022,159239,26407,0.165832
220105,San Martin,Soritor,2022,656448,191128,0.291155
220201,San Martin,Bellavista,2022,292265,213501,0.730505
060803,Cajamarca,Chontali,2022,519539,187914,0.361694
100605,Huanuco,Luyando,2022,126262,70490,0.558284
010307,Amazonas,Jazan,2022,85167,35028,0.411286
010502,Amazonas,Camporredondo,2022,246044,80100,0.325552
010515,Amazonas,Providencia,2022,130985,29074,0.221964
010102,Amazonas,Asuncion,2022,39194,13975,0.35656
010510,Amazonas,Luya Viejo,2022,76164,20420,0.268106
100601,Huanuco,Rupa-Rupa,2022,295257,99398,0.336649
010514,Amazonas,Pisuquia,2022,327196,63662,0.194568
060810,Cajamarca,San Felipe,2022,287890,35938,0.124832
010305,Amazonas,Cuispes,2022,108421,23315,0.215041
060905,Cajamarca,Namballe,2022,710706,244445,0.343947
010119,Amazonas,San Isidro De Maino,2022,121418,16862,0.138876
060801,Cajamarca,Jaen,2022,624961,306744,0.490821
010513,Amazonas,Ocumal,2022,409313,133940,0.327231
220912,San Martin,San Antonio,2022,88116,20657,0.23443
220903,San Martin,Cacatachi,2022,59042,45260,0.766573
120602,Junin,Coviriali,2022,111288,44791,0.402478
120304,Junin,San Luis De Shuaro,2022,219122,75766,0.345771
120601,Junin,Satipo,2022,929613,302530,0.325436
010203,Amazonas,Copallin,2022,111195,50973,0.458411
010112,Amazonas,Magdalena,2022,152346,23327,0.153119
220102,San Martin,Calzada,2022,130309,86304,0.662303
060805,Cajamarca,Huabal,2022,95324,78891,0.827609
010610,Amazonas,Santa Rosa,2022,22754,12673,0.556957
220503,San Martin,Barranquita,2022,1189871,386789,0.325068
220801,San Martin,Rioja,2022,234994,136005,0.578759
220703,San Martin,Caspisapa,2022,85643,40063,0.467791
080904,Cusco,Maranura,2022,188793,53574,0.283771
010117,Amazonas,Quinjalca,2022,92734,32436,0.349775
250303,Ucayali,Curimana,2022,2124247,610744,0.287511
010308,Amazonas,Recta,2022,31526,19835,0.629163
010115,Amazonas,Montevideo,2022,138444,15472,0.111756
010114,Amazonas,Molinopampa,2022,382725,78357,0.204734
010503,Amazonas,Cocabamba,2022,383913,44621,0.116227
060809,Cajamarca,Sallique,2022,411293,70133,0.170518
010120,Amazonas,Soloco,2022,84085,17703,0.210537
010521,Amazonas,Santo Tomas,2022,101264,33834,0.334117
100113,Huanuco,San Pablo De Pillao,2022,672747,112172,0.166737
010602,Amazonas,Chirimoto,2022,173089,47261,0.273045
100603,Huanuco,Hermilio Valdizan,2022,323676,51735,0.159836
010111,Amazonas,Levanto,2022,84169,17897,0.212632
010518,Amazonas,San Jeronimo,2022,233700,78739,0.336923
010609,Amazonas,Omia,2022,253339,42348,0.167159
100902,Huanuco,Codo Del Pozuzo,2022,3656169,1005932,0.275133
010113,Amazonas,Mariscal Castilla,2022,88754,18961,0.213635
220101,San Martin,Moyobamba,2022,3032176,794104,0.261892
010310,Amazonas,Shipasbamba,2022,140920,32388,0.229833
100103,Huanuco,Chinchao,2022,914940,146373,0.159981
010311,Amazonas,Valera,2022,87729,12472,0.142165
060907,Cajamarca,Tabaconas,2022,867885,231141,0.266327
160112,Loreto,Belen,2022,731901,255098,0.348542
200307,Piura,Sondor,2022,385369,99068,0.257073
220803,San Martin,Elias Soplin Vargas,2022,190445,55831,0.293161
010506,Amazonas,Inguilpata,2022,133308,35786,0.268446
220506,San Martin,Pinto Recodo,2022,629614,132357,0.210219
120303,Junin,Pichanaqui,2022,1416316,477304,0.337004
010202,Amazonas,Aramango,2022,866853,182956,0.211058
010606,Amazonas,Longar,2022,92491,23261,0.251495
160101,Loreto,Iquitos,2022,411336,166148,0.403923
010507,Amazonas,Longuita,2022,66012,24058,0.364449
221001,San Martin,Tocache,2022,1137399,390724,0.343524
010511,Amazonas,Maria,2022,98683,17200,0.174295
080901,Cusco,Santa Ana,2022,448977,132592,0.29532
120302,Junin,Perene,2022,1698111,640459,0.37716
050409,Ayacucho,Canayre,2022,308017,81779,0.265502
221002,San Martin,Nuevo Progreso,2022,932793,271195,0.290734
200303,Piura,El Carmen De La Frontera,2022,737565,171791,0.232916
100609,Huanuco,Pueblo Nuevo,2022,362691,102589,0.282855
080903,Cusco,Huayopata,2022,608208,101588,0.167028
010604,Amazonas,Huambo,2022,87355,65084,0.745052
100505,Huanuco,Jircan,2022,270424,12635,0.046723
010512,Amazonas,Ocalli,2022,193361,44291,0.229059
010101,Amazonas,Chachapoyas,2022,172277,43146,0.250446
060903,Cajamarca,Huarango,2022,1019211,310177,0.304331
010116,Amazonas,Olleros,2022,120055,10760,0.089626
010605,Amazonas,Limabamba,2022,691778,120428,0.174085
100804,Huanuco,Umari,2022,178312,61654,0.345765
220504,San Martin,Caynarachi,2022,1430625,309623,0.216425
080905,Cusco,Ocobamba,2022,989147,201589,0.203801
010517,Amazonas,San Francisco Del Yeso,2022,204600,65641,0.320826
120609,Junin,Vizcatán Del Ene,2022,694966,150130,0.216025
060807,Cajamarca,Pomahuaca,2022,913386,212536,0.23269
010304,Amazonas,Corosha,2022,72158,11185,0.155007
221005,San Martin,Uchiza,2022,682269,281311,0.412317
220807,San Martin,San Fernando,2022,77703,54625,0.702997
050512,Ayacucho,Union Progreso,2022,44853,36513,0.814059
060804,Cajamarca,Colasay,2022,677030,343595,0.507503
160503,Loreto,Capelo,2022,899920,131741,0.146392
220910,San Martin,Morales,2022,57052,41779,0.732297
120604,Junin,Mazamari,2022,1435555,290774,0.202552
120603,Junin,Llaylla,2022,351860,83728,0.237958
010520,Amazonas,Santa Catalina,2022,185180,38258,0.206599
010603,Amazonas,Cochamal,2022,203378,27387,0.134661
120209,Junin,Mariscal Castilla,2022,64224,13341,0.207726
010601,Amazonas,San Nicolas,2022,114944,25075,0.21815
010519,Amazonas,San Juan De Lopecancha,2022,97124,37057,0.381543
160211,Loreto,Teniente Cesar Lopez Rojas,2022,1485058,301411,0.202962
080408,Cusco,Yanatile,2022,2284182,411526,0.180163
050408,Ayacucho,Llochegua,2022,590673,161481,0.273385
100507,Huanuco,Monzon,2022,1590702,218938,0.137636
081304,Cusco,Machupicchu,2022,414663,33968,0.081917
220909,San Martin,La Banda De Shilcayo,2022,300132,72397,0.241217
220103,San Martin,Habana,2022,77392,60878,0.786619
100606,Huanuco,Mariano Damaso Beraun,2022,846065,121196,0.143247
010508,Amazonas,Lonya Chico,2022,78176,22665,0.289923
170102,Madre De Dios,Inambari,2022,5562594,319356,0.057411
050502,Ayacucho,Anco,2022,859091,155516,0.181024
010523,Amazonas,Trita,2022,15721,10552,0.671204
010516,Amazonas,San Cristobal,2022,39966,17272,0.432167
080918,Cusco,Union Ashaninka,2022,351495,74139,0.210925
221006,San Martin,Santa Lucia,2022,303241,235478,0.776537
100702,Huanuco,Cholon,2022,2490435,357333,0.143482
211205,Puno,Phara,2022,498219,13587,0.027271
170204,Madre De Dios,Huepetuhe,2022,1747509,50516,0.028907
010302,Amazonas,Chisquilla,2022,181907,9069,0.049855
050507,Ayacucho,Santa Rosa,2022,446106,149524,0.335176
220804,San Martin,Nueva Cajamarca,2022,375608,130697,0.347961
220809,San Martin,Yuracyacu,2022,69776,52006,0.745328
160603,Loreto,Padre Marquez,2022,2751150,228329,0.082994
010522,Amazonas,Tingo,2022,122640,40214,0.327903
080906,Cusco,Quellouno,2022,2249644,441543,0.196272
010301,Amazonas,Jumbilla,2022,178356,39765,0.222953
080917,Cusco,Manitea,2022,163511,31786,0.194397
250305,Ucayali,Alexander Von Humboldt,2023,232299,181687,0.782126
220509,San Martin,Shanao,2023,27404,14139,0.515947
250304,Ucayali,Neshuya,2023,705695,507838,0.719628
220501,San Martin,Lamas,2023,145659,74685,0.512739
220902,San Martin,Alberto Leveau,2023,58292,21846,0.374768
250102,Ucayali,Campoverde,2023,1499070,1165527,0.7775
220702,San Martin,Buenos Aires,2023,350498,223648,0.638086
220502,San Martin,Alonso De Alvarado,2023,333345,162102,0.486289
220404,San Martin,Piscoyacu,2023,202503,127599,0.630109
220708,San Martin,Shamboyacu,2023,442263,214479,0.484958
220204,San Martin,Huallaga,2023,288997,151392,0.523853
220605,San Martin,Pajarillo,2023,512229,342566,0.668775
010703,Amazonas,Cumba,2023,338309,154415,0.456432
220704,San Martin,Pilluana,2023,77007,34761,0.451401
220104,San Martin,Jepelacio,2023,434300,243973,0.561761
220505,San Martin,Cuñumbuqui,2023,204978,137423,0.670428
220507,San Martin,Rumisapa,2023,37418,27219,0.727431
220913,San Martin,Sauce,2023,113557,35158,0.309607
010608,Amazonas,Milpuc,2023,48343,24493,0.50665
220405,San Martin,Sacanche,2023,182234,119307,0.654691
220709,San Martin,Tingo De Ponasa,2023,377839,196644,0.520444
220304,San Martin,Santa Rosa,2023,280633,184992,0.659195
100903,Huanuco,Honoria,2023,1073943,571834,0.532462
220203,San Martin,Bajo Biavo,2023,1265183,618964,0.489229
220710,San Martin,Tres Unidos,2023,417343,153689,0.368256
220510,San Martin,Tabalosos,2023,407368,172891,0.42441
100904,Huanuco,Tournavista,2023,1971052,925319,0.469454
010701,Amazonas,Bagua Grande,2023,817863,348801,0.426479
220701,San Martin,Picota,2023,244840,130295,0.532164
220403,San Martin,El Eslabon,2023,140447,84810,0.603858
