geocode,departamento,distrito,anio,pct_agropecuario,pct_anp,densidad_carreteras_km_km2,densidad_rios_km_km2,elev_media_m,pendiente_media_deg
010104,Amazonas,Cheto,1985,0.179813,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,1986,0.179813,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,1987,0.215839,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,1988,0.228231,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,1989,0.233441,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,1990,0.242407,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,1991,0.2473,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,1992,0.238525,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,1993,0.249298,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,1994,0.263284,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,1995,0.255861,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,1996,0.267545,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,1997,0.274348,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,1998,0.273703,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,1999,0.27364,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,2000,0.261981,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,2001,0.264675,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,2002,0.268949,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,2003,0.270365,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
